Order Line ID,Order ID,Order Priority,Customer ID,Customer Name,Customer Segment,City,Product Category,Product Sub Category,Product Container,Product Name,Profit,Quantity Ordered,Sales,Discount,Gross Unit Price,Shipping Cost,Ship Mode,Ship Date,Order Date,No data,No data 2,No data 3,City_1,State,Postal_Code,Country,Latitude,Longitude,Continent,Region
"6765","89002","Medium","2483","Bryan Weinstein","Corporate","Tokyo","Furniture","Office Furnishings","Medium Box","DAX Cubicle Frames - 8x10",-195.05,25,138.55,6.66,6.09,5.92,"Regular Air",'2015-08-17','2015-08-15',"","","","Tokyo","Tokyo","JP101525","Japan","35.685","139.75","Asia","Eastern Asia"
"7362","89149","Low","2685","Kathryn Wolfe","Small Business","Tokyo","Technology","Office Machines","Jumbo Drum","Lexmark Z25 Color Inkjet Printer",-63.7,1,80.319999999999,4.139999999999,85.45,33.6,"Delivery Truck",'2013-04-04','2013-03-28',"","","","Tokyo","Tokyo","JP101525","Japan","35.685","139.75","Asia","Eastern Asia"
"7871","89878","Low","2874","Marian Willis","Small Business","Tokyo","Office Supplies","Envelopes","Small Box","Letter or Legal Size Expandable Poly String Tie Envelopes",-17.84,8,22.4,0.69,2.8,6.35,"Regular Air",'2015-06-16','2015-06-12',"","","","Tokyo","Tokyo","JP101525","Japan","35.685","139.75","Asia","Eastern Asia"
"7355","89146","Low","2684","Edna Michael","Small Business","Tokyo","Office Supplies","Paper","Small Box","Computer Printout Paper with Letter-Trim Perforations",-14.43,1,18.22,1.11,20.02,9.029999999999,"Regular Air",'2012-02-20','2012-02-15',"","","","Tokyo","Tokyo","JP101525","Japan","35.685","139.75","Asia","Eastern Asia"
"6753","91003","Low","2479","Julie Lang","Corporate","Tokyo","Furniture","Office Furnishings","Small Box","Eldon Executive Woodline II Desk Accessories, Mahogany",-40.65,2,51.45,1.84,26.52,9.869999999999,"Regular Air",'2015-02-21','2015-02-16',"","","","Tokyo","Tokyo","JP101525","Japan","35.685","139.75","Asia","Eastern Asia"
"7331","90553","Medium","2671","Lloyd Fuller","Home Office","Tokyo","Office Supplies","Rubber Bands","Wrap Bag","Assorted Color Push Pins",-22.5,16,28.26,1.88,1.92,0.75,"Regular Air",'2015-05-27','2015-05-25',"","","","Tokyo","Tokyo","JP101525","Japan","35.685","139.75","Asia","Eastern Asia"
"7330","90553","Medium","2671","Lloyd Fuller","Home Office","Tokyo","Office Supplies","Labels","Small Box","Avery 497",-17.97,7,22.75,0.69,3.25,0.5,"Regular Air",'2015-05-28','2015-05-25',"","","","Tokyo","Tokyo","JP101525","Japan","35.685","139.75","Asia","Eastern Asia"
"6099","88700","Medium","2243","Jesse Cassidy","Corporate","Toronto","Technology","Computer Peripherals","Small Pack","Imation 3.5"" DS/HD IBM Formatted Diskettes, 50/Pack",-259.56,12,188.27,7.47,16.87,8.99,"Regular Air",'2015-02-10','2015-02-08',"","","","Toronto","Ontario","CA101660","Canada","43.699","-79.42","America","Northern America"
"6174","89578","High","2269","Sandy Gill","Small Business","Toronto","Office Supplies","Rubber Bands","Wrap Bag","Acco Hot Clips™ Clips to Go",-97.47,18,61.21,0.72,3.47,1.35,"Regular Air",'2015-07-17','2015-07-15',"","","","Toronto","Ontario","CA101660","Canada","43.699","-79.42","America","Northern America"
"5087","90634","Not Specified","1891","Gretchen Levine","Corporate","Toronto","Technology","Computer Peripherals","Small Pack","Imation DVD-RAM discs",-58.44,1,37.369999999999,0.96,37.369999999999,1.99,"Regular Air",'2013-12-04','2013-12-03',"","","","Toronto","Ontario","CA101660","Canada","43.699","-79.42","America","Northern America"
"5583","88039","Not Specified","2059","Nathan Newton","Corporate","Toronto","Technology","Computer Peripherals","Small Pack","Memorex 4.7GB DVD+RW, 3/Pack",-281.2,13,355.61,21.55,30.06,1.99,"Regular Air",'2012-07-18','2012-07-17',"","","","Toronto","Ontario","CA101660","Canada","43.699","-79.42","America","Northern America"
"5019","89698","Medium","1850","Jimmy Boswell","Consumer","Toronto","Office Supplies","Paper","Wrap Bag","Adams Telephone Message Books, 5 1/4” x 11”",-140.36,11,69.37,2.38,6.37,2.14,"Regular Air",'2013-04-20','2013-04-19',"","","","Toronto","Ontario","CA101660","Canada","43.699","-79.42","America","Northern America"
"5120","91372","Not Specified","1910","Sean Stephenson","Home Office","Toronto","Technology","Office Machines","Medium Box","Canon MP41DH Printing Calculator",-120.42,1,151.37,7.1,159.34,13.99,"Regular Air",'2013-04-09','2013-04-08',"","","","Toronto","Ontario","CA101660","Canada","43.699","-79.42","America","Northern America"
"5590","87149","Medium","2061","Marianne Carey","Corporate","Toronto","Office Supplies","Paper","Small Box","Xerox 1922",-36.17,9,45.45,1.9,5.26,7.44,"Regular Air",'2013-03-03','2013-03-02',"","","","Toronto","Ontario","CA101660","Canada","43.699","-79.42","America","Northern America"
"4573","90622","Low","1718","Kathy Shah","Consumer","Toronto","Office Supplies","Envelopes","Small Box","#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",-56.91,8,71.62,2.08,9.23,8.289999999999,"Regular Air",'2015-03-08','2015-03-08',"","","","Toronto","Ontario","CA101660","Canada","43.699","-79.42","America","Northern America"
"5673","88356","High","2087","Edna Schroeder","Corporate","Toronto","Technology","Telephones and Communication","Wrap Bag","Accessory4",-386.26,2,163.35,11.16,90.75,0.99,"Regular Air",'2015-09-13','2015-09-10',"","","","Toronto","Ontario","CA101660","Canada","43.699","-79.42","America","Northern America"
"5082","90632","Not Specified","1890","Marcia Bullock","Corporate","Toronto","Technology","Computer Peripherals","Small Box","Fellowes Basic 104-Key Keyboard, Platinum",-61.62,2,41.57,1.54,22.11,4.0,"Regular Air",'2013-03-03','2013-03-01',"","","","Toronto","Ontario","CA101660","Canada","43.699","-79.42","America","Northern America"
"4488","90616","Not Specified","1684","Glenda Holder","Consumer","Toronto","Technology","Computer Peripherals","Small Box","Belkin ErgoBoard™ Keyboard",-95.88,2,60.15,3.03,32.69,6.5,"Regular Air",'2015-05-13','2015-05-11',"","","","Toronto","Ontario","CA101660","Canada","43.699","-79.42","America","Northern America"
"5558","88228","Low","2050","Barbara Whitfield","Consumer","Toronto","Office Supplies","Paper","Wrap Bag","Wirebound Message Book, 4 per Page",-22.76,5,28.65,0.66,5.73,0.95,"Regular Air",'2014-09-10','2014-09-06',"","","","Toronto","Ontario","CA101660","Canada","43.699","-79.42","America","Northern America"
"6157","86612","Critical","2265","James Davenport","Corporate","Toronto","Office Supplies","Binders and Binder Accessories","Small Box","Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",-67.5,8,56.59,3.67,7.86,6.28,"Regular Air",'2012-08-01','2012-07-29',"","","","Toronto","Ontario","CA101660","Canada","43.699","-79.42","America","Northern America"
"6165","86613","Low","2266","Brandon Beach","Corporate","Toronto","Office Supplies","Paper","Small Box","Xerox 199",-34.77,4,17.72,0.69,4.519999999999,5.68,"Express Air",'2014-03-20','2014-03-18',"","","","Toronto","Ontario","CA101660","Canada","43.699","-79.42","America","Northern America"
"6166","86613","Critical","2266","Brandon Beach","Corporate","Toronto","Furniture","Tables","Jumbo Drum","SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",-6255.55,14,5163.06,154.61,368.79,60.0,"Delivery Truck",'2014-03-22','2014-03-18',"","","","Toronto","Ontario","CA101660","Canada","43.699","-79.42","America","Northern America"
"6161","86617","Not Specified","2265","James Davenport","Small Business","Toronto","Office Supplies","Scissors, Rulers and Trimmers","Small Pack","Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",-224.89,16,113.21,3.25,7.22,8.369999999999,"Regular Air",'2015-07-05','2015-07-05',"","","","Toronto","Ontario","CA101660","Canada","43.699","-79.42","America","Northern America"
"4469","86648","High","1681","Shawn Dunn","Consumer","Toronto","Office Supplies","Appliances","Small Box","Staples 6 Outlet Surge",-21.03,1,11.49,0.51,12.63,4.98,"Regular Air",'2014-07-09','2014-07-07',"","","","Toronto","Ontario","CA101660","Canada","43.699","-79.42","America","Northern America"
"4563","87753","High","1712","Regina Langley","Corporate","Toronto","Office Supplies","Paper","Wrap Bag","Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",-152.27,9,83.98,2.73,9.619999999999,2.15,"Regular Air",'2013-10-03','2013-10-02',"","","","Toronto","Ontario","CA101660","Canada","43.699","-79.42","America","Northern America"
"4525","87345","Low","1699","Joseph Hurst","Small Business","Toronto","Office Supplies","Paper","Small Box","Xerox 207",-18.2,2,13.54,0.37,6.84,5.4,"Regular Air",'2012-03-25','2012-03-25',"","","","Toronto","Ontario","CA101660","Canada","43.699","-79.42","America","Northern America"
"4501","91077","High","1689","Larry Church","Corporate","Toronto","Office Supplies","Storage & Organization","Large Box","Tennsco Industrial Shelving",-607.11,10,516.1,13.48,51.61,35.0,"Regular Air",'2012-09-25','2012-09-24',"","","","Toronto","Ontario","CA101660","Canada","43.699","-79.42","America","Northern America"
"6097","88696","Low","2243","Jesse Cassidy","Corporate","Toronto","Office Supplies","Paper","Small Box","Xerox 1961",-42.18,4,19.78,0.7,5.26,7.54,"Regular Air",'2013-11-01','2013-10-30',"","","","Toronto","Ontario","CA101660","Canada","43.699","-79.42","America","Northern America"
"6113","86704","Critical","2249","Priscilla Allred","Home Office","Toronto","Office Supplies","Binders and Binder Accessories","Small Box","Wilson Jones Impact Binders",-140.79,12,60.39,3.48,5.47,5.74,"Regular Air",'2014-04-15','2014-04-13',"","","","Toronto","Ontario","CA101660","Canada","43.699","-79.42","America","Northern America"
"4591","90794","Medium","1722","Ashley C Bridges","Corporate","Toronto","Office Supplies","Paper","Small Box","Xerox 1923",-63.56,12,80.37,3.0,7.05,5.66,"Regular Air",'2015-02-09','2015-02-07',"","","","Toronto","Ontario","CA101660","Canada","43.699","-79.42","America","Northern America"
"6137","87962","Low","2258","Nicole Pope","Corporate","Toronto","Office Supplies","Envelopes","Small Box","#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",-57.04,9,71.81,2.49,8.06,1.39,"Express Air",'2012-03-13','2012-03-09',"","","","Toronto","Ontario","CA101660","Canada","43.699","-79.42","America","Northern America"
"5582","88047","Medium","2058","Louise Webster Sharma","Corporate","Toronto","Technology","Computer Peripherals","Small Pack","Maxell Pro 80 Minute CD-R, 10/Pack",-95.67,7,121.34,6.49,18.44,1.99,"Regular Air",'2015-11-07','2015-11-05',"","","","Toronto","Ontario","CA101660","Canada","43.699","-79.42","America","Northern America"
"5112","86503","Critical","1906","Penny Tuttle","Corporate","Toronto","Technology","Office Machines","Small Box","AT&T Black Trimline Phone, Model 210",-12.13,1,15.36,1.02,16.88,9.4,"Regular Air",'2014-01-04','2014-01-04',"","","","Toronto","Ontario","CA101660","Canada","43.699","-79.42","America","Northern America"
"4491","86973","Low","1686","Lynn O'Donnell","Corporate","Toronto","Furniture","Office Furnishings","Small Box","Eldon Wave Desk Accessories",-14.43,9,18.13,0.94,2.19,5.33,"Regular Air",'2012-03-10','2012-03-03',"","","","Toronto","Ontario","CA101660","Canada","43.699","-79.42","America","Northern America"
"4561","87750","Low","1712","Regina Langley","Corporate","Toronto","Office Supplies","Paper","Wrap Bag","Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",-20.67,4,25.98,1.44,7.06,3.1,"Regular Air",'2013-01-27','2013-01-20',"","","","Toronto","Ontario","CA101660","Canada","43.699","-79.42","America","Northern America"
"5402","91277","Medium","2004","James Dickinson Ball","Home Office","Tumkur","Office Supplies","Binders and Binder Accessories","Small Box","Storex DuraTech Recycled Plastic Frosted Binders",-76.239999999999,10,42.11,2.42,4.48,5.41,"Regular Air",'2012-10-19','2012-10-17',"","","","Tumkur","Karnataka","IN101446","India","13.329","77.100","Asia","Southern Asia"
"4358","89713","Low","1637","Rodney Christian Callahan","Home Office","Tumkur","Office Supplies","Storage & Organization","Small Box","Fellowes Bankers Box™ Staxonsteel Drawer File/Stacking System",-106.34,1,61.71,4.26,68.569999999999,6.88,"Regular Air",'2015-04-24','2015-04-20',"","","","Tumkur","Karnataka","IN101446","India","13.329","77.100","Asia","Southern Asia"
"4385","91044","Medium","1651","Toni Larson","Corporate","Tumkur","Technology","Computer Peripherals","Small Box","IBM Numeric Access II Keypad, 17-Key, Black",-155.28,2,67.95,3.28,37.75,9.02,"Regular Air",'2013-04-17','2013-04-15',"","","","Tumkur","Karnataka","IN101446","India","13.329","77.100","Asia","Southern Asia"
"4345","90535","Not Specified","1634","Katherine W Epstein","Home Office","Tumkur","Office Supplies","Paper","Small Box","Xerox 223",-142.01,15,95.42,4.92,6.84,7.07,"Regular Air",'2015-10-11','2015-10-09',"","","","Tumkur","Karnataka","IN101446","India","13.329","77.100","Asia","Southern Asia"
"4898","91352","Medium","1811","Timothy S Connolly","Corporate","Tumkur","Technology","Computer Peripherals","Small Box","Belkin ErgoBoard™ Keyboard",-1415.9,19,621.11,10.62,32.69,6.5,"Regular Air",'2014-09-16','2014-09-15',"","","","Tumkur","Karnataka","IN101446","India","13.329","77.100","Asia","Southern Asia"
"5913","88794","Not Specified","2164","Harry Sellers","Small Business","Tumkur","Office Supplies","Binders and Binder Accessories","Small Box","Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",-13.41,3,16.87,0.14,5.68,7.57,"Regular Air",'2012-01-10','2012-01-09',"","","","Tumkur","Karnataka","IN101446","India","13.329","77.100","Asia","Southern Asia"
"4512","90189","Not Specified","1692","Rhonda Schroeder","Consumer","Vancouver","Office Supplies","Scissors, Rulers and Trimmers","Small Pack","Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",-28.75,5,36.1,0.05,7.22,8.369999999999,"Regular Air",'2012-01-24','2012-01-23',"","","","Vancouver","British Columbia","CA116601","Canada","49.273","-123.1","America","Northern America"
"5621","85838","High","2067","Theresa Desai","Corporate","Vancouver","Technology","Telephones and Communication","Medium Box","Bell Sonecor JB700 Caller ID",-82.25,8,64.739999999999,2.93,8.43,5.03,"Regular Air",'2014-07-17','2014-07-15',"","","","Vancouver","British Columbia","CA116601","Canada","49.273","-123.1","America","Northern America"
"5616","85836","Not Specified","2067","Theresa Desai","Corporate","Vancouver","Furniture","Office Furnishings","Small Box","Eldon Expressions™ Wood and Plastic Desk Accessories, Oak",-153.96,6,60.65,2.74,10.53,12.52,"Regular Air",'2013-03-11','2013-03-09',"","","","Vancouver","British Columbia","CA116601","Canada","49.273","-123.1","America","Northern America"
"5075","87380","Low","1886","Megan Bender","Home Office","Vancouver","Office Supplies","Paper","Small Box","Southworth 25% Cotton Linen-Finish Paper & Envelopes",-115.27,8,71.97,2.2,9.57,9.86,"Regular Air",'2015-05-02','2015-05-02',"","","","Vancouver","British Columbia","CA116601","Canada","49.273","-123.1","America","Northern America"
"6158","86612","Critical","2265","James Davenport","Corporate","Vancouver","Office Supplies","Paper","Small Box","Xerox 213",-131.15,10,67.72,1.64,6.84,7.86,"Regular Air",'2012-07-31','2012-07-29',"","","","Vancouver","British Columbia","CA116601","Canada","49.273","-123.1","America","Northern America"
"6089","86679","Not Specified","2235","Kristina Stewart Weber","Consumer","Vancouver","Office Supplies","Paper","Small Box","Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright)",-45.94,3,18.17,0.33,6.31,7.15,"Regular Air",'2013-02-15','2013-02-13',"","","","Vancouver","British Columbia","CA116601","Canada","49.273","-123.1","America","Northern America"
"5664","89383","Critical","2084","Marc Shapiro","Small Business","Vancouver","Furniture","Office Furnishings","Medium Box","Deflect-o EconoMat Nonstudded, No Bevel Mat",-194.32,3,163.53,0.98,54.51,18.45,"Regular Air",'2014-07-21','2014-07-19',"","","","Vancouver","British Columbia","CA116601","Canada","49.273","-123.1","America","Northern America"
"5018","89698","Medium","1850","Jimmy Boswell","Consumer","Vancouver","Office Supplies","Labels","Small Box","Avery 493",-39.979999999999,5,24.35,1.38,5.18,0.5,"Regular Air",'2013-04-19','2013-04-19',"","","","Vancouver","British Columbia","CA116601","Canada","49.273","-123.1","America","Northern America"
"5601","87147","Low","2063","Todd D Norris","Corporate","Vancouver","Technology","Computer Peripherals","Small Box","Gyration Ultra Professional Cordless Optical Suite",-705.28,1,298.57,14.57,317.63,7.18,"Regular Air",'2012-05-08','2012-05-08',"","","","Vancouver","British Columbia","CA116601","Canada","49.273","-123.1","America","Northern America"
"5015","89697","High","1849","Michelle Steele","Consumer","Vancouver","Technology","Telephones and Communication","Small Box","i2000",-207.5,2,263.26,7.85,132.96,2.5,"Regular Air",'2012-04-02','2012-04-01',"","","","Vancouver","British Columbia","CA116601","Canada","49.273","-123.1","America","Northern America"
"4538","91539","Medium","1705","Nicole Cannon","Corporate","Vancouver","Office Supplies","Storage & Organization","Small Box","Filing/Storage Totes and Swivel Casters",-94.89,6,56.52,2.38,10.24,9.449999999999,"Express Air",'2014-05-03','2014-05-03',"","","","Vancouver","British Columbia","CA116601","Canada","49.273","-123.1","America","Northern America"
